MRP - PO Suggestion

	Purch.doc.	Item	Vendor	Vendor Name	Material	      Quantity	Deliv.date	Material description	Plnt	Exception message	Excep.msg.	Curr.	        Net price	OPUn	     GR Qty.	ABC	 PDT	SafetyTime	GRT	IPT	Ship Date	PGr	Purch. gp.	Item text	Del. text	PO creatio	ETD.Seq.nu	ETD	Confirmed.	Invoice	Last chang	User name	ETD Status	ETD Status Text
	9660002087	1040	M0215	TP-LINK LIANZHOU CO., LTD.	6304503149	    7,100.000	07/21/2023	Silk screen label Front nameplate EC220-	461D			USD	        0.010652	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002087	1050	M0215	TP-LINK LIANZHOU CO., LTD.	7005500970	    7,100.000	07/21/2023	Packaging bag Plastic bag 290X200X0.06 C	461D			USD	        0.018737	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002087	1060	M0215	TP-LINK LIANZHOU CO., LTD.	7009501207	    7,100.000	07/21/2023	Inside box 300X285X52	461D			USD	        0.156832	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002087	1070	M0215	TP-LINK LIANZHOU CO., LTD.	7023502595	    7,100.000	07/21/2023	Conventional Color Box EC220-G5(BR) 250g	461D			USD	        0.279120	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002087	1080	M0215	TP-LINK LIANZHOU CO., LTD.	7044501623	      710.000	07/21/2023	Outer box EC220-G5 BR 2.8 TP7-744-1623 A	461D	Reschedule out (08/04/23)		USD	        1.014056	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002087	1090	M0215	TP-LINK LIANZHOU CO., LTD.	7109505675	    7,100.000	07/21/2023	QIG  EC220-G5 (BR )REV3.8.1 70g writing	461D			USD	        0.018935	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002087	1100	M0215	TP-LINK LIANZHOU CO., LTD.	7204504508	    7,100.000	07/21/2023	Product Specification Labels EC220-G5(BR	461D	Cancel process		USD	        0.005525	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002087	1110	M0215	TP-LINK LIANZHOU CO., LTD.	7210500032	    3,763.000	07/21/2023	Blank Label 150X100 80g Coated Paper Sti	461D	Reschedule out (08/04/23)		USD	        0.010542	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002087	1120	M0215	TP-LINK LIANZHOU CO., LTD.	7210500266	    7,100.000	07/21/2023	Blank Labels 80g Avery Coated Paper Stic	461D	Reschedule out (07/26/23)		USD	        0.000534	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002087	1130	M0215	TP-LINK LIANZHOU CO., LTD.	7212501715	   14,200.000	07/21/2023	Production technology label 25X25 TL-WN7	461D	Reschedule in (07/18/23)		USD	        0.001839	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002087	1140	M0215	TP-LINK LIANZHOU CO., LTD.	7232500123	    7,100.000	07/21/2023	Special Labels Manufacturer Label 80g Av	461D	Reschedule out (07/26/23)		USD	        0.000999	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	  10	M0215	TP-LINK LIANZHOU CO., LTD.	2050502068	    7,108.000	07/21/2023	PCB EC220-G5(BR) REV3.8.0 / 1.0 /117.70x	461D			USD	        0.610208	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	  20	M0215	TP-LINK LIANZHOU CO., LTD.	2103500295	    6,300.000	07/21/2023	IC SWITCH RTL8367S-VB-CG 5X1000Mbps  HSG	461D			USD	        1.301406	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	  30	M0215	TP-LINK LIANZHOU CO., LTD.	2103500295	      800.000	07/21/2023	IC SWITCH RTL8367S-VB-CG 5X1000Mbps  HSG	461D			USD	        1.301406	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	  40	M0215	TP-LINK LIANZHOU CO., LTD.	2150500235	    7,100.000	07/21/2023	IC CPU MPU MT7620DA BGA265-065-1717 Au	461D			USD	        4.072215	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	  50	M0215	TP-LINK LIANZHOU CO., LTD.	2155500195	    7,100.000	07/21/2023	IC LDO LC1463CB5ATR 2.5V 300mA SOT-23-5	461D			USD	        0.019566	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	  60	M0215	TP-LINK LIANZHOU CO., LTD.	2156500390	    7,100.000	07/21/2023	IC DC-DC TMI3253TH Buck Converter 4.5-18	461D			USD	        0.065244	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	  70	M0215	TP-LINK LIANZHOU CO., LTD.	2156500392	   14,200.000	07/21/2023	IC DC-DC JW5250ASOTA#TR Buck Converter 2	461D			USD	        0.017751	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	  80	M0215	TP-LINK LIANZHOU CO., LTD.	2162500690	    7,100.000	07/21/2023	IC NOR FLASH EN25QH32B-104HIP2C 32Mbit S	461D			USD	        0.130139	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	  90	M0215	TP-LINK LIANZHOU CO., LTD.	2200500001	   15,000.000	07/21/2023	RES 0201 120R F 1 20W	461D	Reschedule in (07/19/23)		USD	        0.000264	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 100	M0215	TP-LINK LIANZHOU CO., LTD.	2200500008	   15,000.000	07/21/2023	RES 0201 24K F 1 20W	461D			USD	        0.000267	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 110	M0215	TP-LINK LIANZHOU CO., LTD.	2200500010	   30,000.000	07/21/2023	RES 0201 0R J 1 20W	461D	Reschedule out (07/26/23)		USD	        0.000218	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 120	M0215	TP-LINK LIANZHOU CO., LTD.	2200500021	   30,000.000	07/21/2023	RES 0201 100R F 1 20W	461D	Reschedule out (08/04/23)		USD	        0.000263	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 130	M0215	TP-LINK LIANZHOU CO., LTD.	2200500022	   15,000.000	07/21/2023	RES 0201 10R F 1 20W	461D			USD	        0.000266	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 140	M0215	TP-LINK LIANZHOU CO., LTD.	2200500027	   45,000.000	07/21/2023	RES 0201 22R J 1 20W	461D	Reschedule out (07/26/23)		USD	        0.000216	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 150	M0215	TP-LINK LIANZHOU CO., LTD.	2200500031	   45,000.000	07/21/2023	RES 0201 1K F 1 20W	461D			USD	        0.000261	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 160	M0215	TP-LINK LIANZHOU CO., LTD.	2200500042	   15,000.000	07/21/2023	RES 0201 47K J 1 20W	461D	Reschedule out (07/26/23)		USD	        0.000216	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 170	M0215	TP-LINK LIANZHOU CO., LTD.	2200500050	   15,000.000	07/21/2023	RES 0201 51K F 1 20W	461D	Reschedule out (07/26/23)		USD	        0.000261	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 180	M0215	TP-LINK LIANZHOU CO., LTD.	2200500053	   15,000.000	07/21/2023	RES 0201 33R F 1 20W	461D			USD	        0.000261	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 190	M0215	TP-LINK LIANZHOU CO., LTD.	2200500078	   15,000.000	07/21/2023	RES 0201 3R F 1/20W	461D			USD	        0.000306	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 200	M0215	TP-LINK LIANZHOU CO., LTD.	2200500122	   75,000.000	07/21/2023	RES 0201 100R J 1 20W	461D			USD	        0.000216	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 210	M0215	TP-LINK LIANZHOU CO., LTD.	2200500141	  165,000.000	07/21/2023	RES 0201 4.7K J 1 20W	461D	Reschedule out (07/26/23)		USD	        0.000216	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 220	M0215	TP-LINK LIANZHOU CO., LTD.	2201500004	   20,000.000	07/21/2023	RES 0402 0R J 1 16W	461D	Reschedule out (07/26/23)		USD	        0.000179	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 230	M0215	TP-LINK LIANZHOU CO., LTD.	2201500008	   10,000.000	07/21/2023	RES 0402 10K F 1 16W	461D			USD	        0.000219	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 240	M0215	TP-LINK LIANZHOU CO., LTD.	2201500025	   40,000.000	07/21/2023	RES 0402 330R J 1 16W	461D	Reschedule out (07/26/23)		USD	        0.000177	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 250	M0215	TP-LINK LIANZHOU CO., LTD.	2201500043	   10,000.000	07/21/2023	RES 0402 43K J 1/16W	461D			USD	        0.000180	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 260	M0215	TP-LINK LIANZHOU CO., LTD.	2201500062	   30,000.000	07/21/2023	RES 0402 75R F 1 16W	461D	Reschedule out (07/26/23)		USD	        0.000219	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 270	M0215	TP-LINK LIANZHOU CO., LTD.	2201500272	   10,000.000	07/21/2023	RES 0402 2.49K F 1 16W	461D	Reschedule out (07/26/23)		USD	        0.000219	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 280	M0215	TP-LINK LIANZHOU CO., LTD.	2201500277	   20,000.000	07/21/2023	RES 0402 100K F 1 16W	461D	Reschedule out (07/26/23)		USD	        0.000218	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 290	M0215	TP-LINK LIANZHOU CO., LTD.	2201500297	   10,000.000	07/21/2023	RES 0402 68K F 1 16W	461D			USD	        0.000219	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 300	M0215	TP-LINK LIANZHOU CO., LTD.	2201500343	   10,000.000	07/21/2023	RES 0402 200K F 1 16W	461D			USD	        0.000219	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 310	M0215	TP-LINK LIANZHOU CO., LTD.	2201500392	   10,000.000	07/21/2023	RES 0402 20K F 1 16W	461D			USD	        0.000219	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 320	M0215	TP-LINK LIANZHOU CO., LTD.	2202500001	   10,000.000	07/21/2023	RES 0603 0R J 1 10W	461D	Reschedule out (07/26/23)		USD	        0.000375	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 330	M0215	TP-LINK LIANZHOU CO., LTD.	2204500035	   10,000.000	07/21/2023	RES 1206 0R J 1 4W	461D			USD	        0.001059	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 340	M0215	TP-LINK LIANZHOU CO., LTD.	2300500010	   15,000.000	07/21/2023	CAP 0201 100pF J 50V NP0	461D	Reschedule out (08/04/23)		USD	        0.000276	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 350	M0215	TP-LINK LIANZHOU CO., LTD.	2300500014	   30,000.000	07/21/2023	CAP 0201 22pF J 50V NP0	461D			USD	        0.000276	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 360	M0215	TP-LINK LIANZHOU CO., LTD.	2300500016	  315,000.000	07/21/2023	CAP 0201 0.1uF K 6.3V X5R	461D			USD	        0.000270	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 370	M0215	TP-LINK LIANZHOU CO., LTD.	2300500017	  210,000.000	07/21/2023	CAP 0201 0.01uF K 10V X7R	461D	Reschedule out (07/26/23)		USD	        0.000273	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 380	M0215	TP-LINK LIANZHOU CO., LTD.	2300500021	  135,000.000	07/21/2023	CAP 0201 1000pF K 25V X7R	461D	Reschedule out (07/26/23)		USD	        0.000276	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 390	M0215	TP-LINK LIANZHOU CO., LTD.	2300500023	   15,000.000	07/21/2023	CAP 0201 220pF K 25V X7R	461D	Reschedule out (08/04/23)		USD	        0.000276	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 400	M0215	TP-LINK LIANZHOU CO., LTD.	2300500025	   15,000.000	07/21/2023	CAP 0201 470pF K 25V X7R	461D	Reschedule out (07/26/23)		USD	        0.000276	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 410	M0215	TP-LINK LIANZHOU CO., LTD.	2300500031	  180,000.000	07/21/2023	CAP 0201 1uF M 6.3V X5R	461D			USD	        0.000846	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 420	M0215	TP-LINK LIANZHOU CO., LTD.	2300500033	  420,000.000	07/21/2023	CAP 0201 10pF J 50V NP0	461D	Reschedule out (07/26/23)		USD	        0.000270	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 430	M0215	TP-LINK LIANZHOU CO., LTD.	2300500137	   60,000.000	07/21/2023	CAP 0201 3.9pF C 50V NP0  GRM0335C1H3R9C	461D			USD	        0.000717	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 440	M0215	TP-LINK LIANZHOU CO., LTD.	2300500141	   45,000.000	07/21/2023	CAP 0201 0.5pF B 50V NP0 GRM0335C1HR50BA	461D	Reschedule out (07/26/23)		USD	        0.001368	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 450	M0215	TP-LINK LIANZHOU CO., LTD.	2300500142	   45,000.000	07/21/2023	CAP 0201 1.2pF B 50V NP0 GRM0335C1H1R2BA	461D	Reschedule out (07/26/23)		USD	        0.001364	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 460	M0215	TP-LINK LIANZHOU CO., LTD.	2300500160	   15,000.000	07/21/2023	CAP 0201 4.7pF C 25V NP0  GRM0335C1E4R7C	461D			USD	        0.000714	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 470	M0215	TP-LINK LIANZHOU CO., LTD.	2300500162	   30,000.000	07/21/2023	CAP 0201 1pF C 25V NP0 GRM0335C1E1R0CA01	461D			USD	        0.000713	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 480	M0215	TP-LINK LIANZHOU CO., LTD.	2300500163	   15,000.000	07/21/2023	CAP 0201 2.2pF C 25V NP0  GRM0335C1E2R2C	461D			USD	        0.000714	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 490	M0215	TP-LINK LIANZHOU CO., LTD.	2300500169	   45,000.000	07/21/2023	CAP 0201 3.3pF C 25V NP0 GRM0335C1E3R3CA	461D	Reschedule out (07/26/23)		USD	        0.000714	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 500	M0215	TP-LINK LIANZHOU CO., LTD.	2300500172	   30,000.000	07/21/2023	CAP 0201 2pF C 25V NP0  GRM0335C1E2R0CA0	461D			USD	        0.000713	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 510	M0215	TP-LINK LIANZHOU CO., LTD.	2300500181	   45,000.000	07/21/2023	CAP 0201 330pF K 50V X7R	461D			USD	        0.000278	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 520	M0215	TP-LINK LIANZHOU CO., LTD.	2301500311	  140,000.000	07/21/2023	CAP 0402 4.7uF M 6.3V X5R	461D	Reschedule out (07/26/23)		USD	        0.001880	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 530	M0215	TP-LINK LIANZHOU CO., LTD.	2301500324	   10,000.000	07/21/2023	CAP 0402 0.1uF K 25V X5R	461D	Reschedule out (07/26/23)		USD	        0.000437	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 540	M0215	TP-LINK LIANZHOU CO., LTD.	2302500152	   12,000.000	07/21/2023	CAP 0603 10uF M 6.3V X5R	461D			USD	        0.002916	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 550	M0215	TP-LINK LIANZHOU CO., LTD.	2302500152	  120,000.000	07/21/2023	CAP 0603 10uF M 6.3V X5R	461D	Reschedule out (07/26/23)		USD	        0.002916	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 560	M0215	TP-LINK LIANZHOU CO., LTD.	2303500166	   18,000.000	07/21/2023	CAP 0805 10uF K 16V X5R	461D			USD	        0.006347	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 570	M0215	TP-LINK LIANZHOU CO., LTD.	2320500160	    7,100.000	07/21/2023	ECAP 470uF M 25V N 350mA 120Hz 2000H P D	461D	Reschedule out (07/26/23)		USD	        0.021932	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 580	M0215	TP-LINK LIANZHOU CO., LTD.	2321500134	   14,200.000	07/21/2023	CCAP 1000pF M 2KV 5mm Y5V foot length 3.	461D	Reschedule out (07/26/23)		USD	        0.005501	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 590	M0215	TP-LINK LIANZHOU CO., LTD.	2401500306	    7,100.000	07/21/2023	INDUTOR 606028 2.2uH N 5.10A 3.75A 0.026	461D	Reschedule out (07/26/23)		USD	        0.020170	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 600	M0215	TP-LINK LIANZHOU CO., LTD.	2401500329	   15,000.000	07/21/2023	IND 0201 1.0nH B 600mA Film LQP03TG1N0B0	461D			USD	        0.001304	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 610	M0215	TP-LINK LIANZHOU CO., LTD.	2401500414	   14,000.000	07/21/2023	IND 252012 2.2uH M 1.8A 1.8A 0.096? Coat	461D			USD	        0.013314	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 620	M0215	TP-LINK LIANZHOU CO., LTD.	2401500414	      200.000	07/21/2023	IND 252012 2.2uH M 1.8A 1.8A 0.096? Coat	461D	Reschedule out (07/26/23)		USD	        0.013314	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 630	M0215	TP-LINK LIANZHOU CO., LTD.	2401500748	   15,000.000	07/21/2023	INDUTOR 0201 1.0nH B 600mA Multi  SDCL06	461D	Reschedule out (07/26/23)		USD	        0.001143	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 640	M0215	TP-LINK LIANZHOU CO., LTD.	2401500756	   75,000.000	07/21/2023	IND 0201 2.7nH B 450mA Multi SDCL0603Q2N	461D	Reschedule out (07/26/23)		USD	        0.001143	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 650	M0215	TP-LINK LIANZHOU CO., LTD.	2401500758	   30,000.000	07/21/2023	INDUTOR 0201 3.0nH B 450mA Multi  SDCL06	461D			USD	        0.001143	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 660	M0215	TP-LINK LIANZHOU CO., LTD.	2401500760	   15,000.000	07/21/2023	IND 0201 3.6nH B 350mA Multi  SDCL0603Q3	461D			USD	        0.001143	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 670	M0215	TP-LINK LIANZHOU CO., LTD.	2401500761	   15,000.000	07/21/2023	INDUTOR 0201 3.9nH B 350mA Multi  SDCL06	461D			USD	        0.001143	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 680	M0215	TP-LINK LIANZHOU CO., LTD.	2401500764	   30,000.000	07/21/2023	INDUTOR 0201 5.1nH B 250mA Multi  SDCL06	461D	Reschedule out (07/26/23)		USD	        0.001143	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 690	M0215	TP-LINK LIANZHOU CO., LTD.	2401500766	   15,000.000	07/21/2023	IND 0201 6.8nH H 200mA Multi  SDCL0603Q6	461D			USD	        0.001143	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 700	M0215	TP-LINK LIANZHOU CO., LTD.	2401500824	    7,100.000	07/21/2023	INDUTOR 252012 2.2uH M 1.85A 1.15A 0.216	461D	Reschedule out (07/26/23)		USD	        0.013314	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 710	M0215	TP-LINK LIANZHOU CO., LTD.	2403500049	    8,000.000	07/21/2023	FB 0603 60R@100MHZ 3A 40m?	461D	Reschedule out (07/26/23)		USD	        0.001643	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 720	M0215	TP-LINK LIANZHOU CO., LTD.	2403500068	   10,000.000	07/21/2023	FB 0402 70R@100MHz 800mA 100m?	461D	Reschedule out (07/26/23)		USD	        0.001376	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 730	M0215	TP-LINK LIANZHOU CO., LTD.	2403500081	   10,000.000	07/21/2023	FB 0402 120R 100MHZ 2A 50m? HCB1005KF-12	461D	Reschedule out (07/26/23)		USD	        0.001265	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 740	M0215	TP-LINK LIANZHOU CO., LTD.	2411500333	   14,200.000	07/21/2023	LAN-T 1000BASE-T Dual 8 DIP Non-PoE 2 HS	461D			USD	        0.281166	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 750	M0215	TP-LINK LIANZHOU CO., LTD.	2516500036	   35,500.000	07/21/2023	LED D3x5.2 Yellow Green Astigmatism Boun	461D			USD	        0.008453	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 760	M0215	TP-LINK LIANZHOU CO., LTD.	2516500206	    7,100.000	07/21/2023	LED D3x5.2 Orange, yellow and green colo	461D			USD	        0.015800	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
	9660002088	 770	M0215	TP-LINK LIANZHOU CO., LTD.	2530500062	    7,100.000	07/21/2023	Triode B772 PNP SOT-89  ?=160-320	461D			USD	        0.027051	PC	      0.000		 27		 0	 0	06/24/2023	P40	Renan Almeida			05/30/2023			    0.000				WA	Waiting Acknowledgment
