MRP - PO Suggestion
+----------+----+----------+-----------------------------------+------------------+--------------+----------+----------------------------------------+----+-------------------------+-----------------------+-----+-----------------+----+------------+---+----+----------+---+---+----------+---+------------------+----------------------------------------+---------+----------+----------+----------+----------+-------+----------+---------+----------+----------------------+
|Purch.doc.|Item|Vendor    |Vendor Name                        |Material          |      Quantity|Deliv.date|Material description                    |Plnt|Exception message        |Excep.msg.             |Curr.|        Net price|OPUn|     GR Qty.|ABC| PDT|SafetyTime|GRT|IPT|Ship Date |PGr|Purch. gp.        |Item text                               |Del. text|PO creatio|ETD.Seq.nu|ETD       |Confirmed.|Invoice|Last chang|User name|ETD Status|ETD Status Text       |
|4700012521|1690|MROASUSTEK|ASUS TEK COMPUTER INC.             |12G135110360      |    1,440.000 |02/09/2023|USB3.0 CON 4X9PIN QUAD STACK FOXCONN/UEA|461E|Cancel process           |                       |USD  |        0.800000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1700|MROASUSTEK|ASUS TEK COMPUTER INC.             |13010-04790000    |    1,000.000 |02/09/2023|RETENTION FRAME MODULE FOR AMD AM5//AJOH|461E|Cancel process           |                       |USD  |        0.400000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1710|MROASUSTEK|ASUS TEK COMPUTER INC.             |13020-00405100    |   14,000.000 |02/09/2023|SCREW M2x4L MYLAR D6.5X1.7 BLK HARMONY M|461E|Cancel process           |                       |USD  |        0.050000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1720|MROASUSTEK|ASUS TEK COMPUTER INC.             |13020-01377600    |    1,000.000 |02/09/2023|NUT M2x4.5 H-9.2 I/H2.5 T-HOLE          |461E|Cancel process           |                       |USD  |        0.060000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1730|MROASUSTEK|ASUS TEK COMPUTER INC.             |13020-01571600    |    3,200.000 |02/09/2023|NUT M2X4.5 H7.7MM THROUGH-HOLE HARMONY M|461E|Cancel process           |                       |USD  |        0.150000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1740|MROASUSTEK|ASUS TEK COMPUTER INC.             |13020-01575800    |   10,500.000 |02/09/2023|NUT M2X4.75 H=2.0 THOUNGH-HOLE          |461E|Reschedule out (02/20/23)|                       |USD  |        0.050000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1750|MROASUSTEK|ASUS TEK COMPUTER INC.             |13020-01811500    |    1,500.000 |02/09/2023|M.2 SCREW(P+C)+SCREW HEX 2IN1 HARMONY   |461E|Cancel process           |                       |USD  |        0.150000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1760|MROASUSTEK|ASUS TEK COMPUTER INC.             |13020-01811600    |    1,000.000 |02/09/2023|M.2 SCREW(P+C)+SCREW HEX HARMONY        |461E|Cancel process           |                       |USD  |        0.060000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1770|MROASUSTEK|ASUS TEK COMPUTER INC.             |13021-00080100    |    1,025.000 |02/09/2023|LGA 1718P AM5 SAM+BP+COVER//LOTES/AZIF00|461E|Reschedule out (02/20/23)|                       |USD  |        5.000000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1780|MROASUSTEK|ASUS TEK COMPUTER INC.             |13040-01260000    |    4,000.000 |02/09/2023|MYLAR-2 7.5X3.2X0.325 SHENGFEN          |461E|Reschedule out (02/20/23)|                       |USD  |        0.010000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1790|MROASUSTEK|ASUS TEK COMPUTER INC.             |13071-04972000    |    1,000.000 |02/09/2023|TUF GAMING X670E-PLUS WIFI PCH HSKG/0571|461E|Reschedule out (02/20/23)|                       |USD  |        3.500000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1800|MROASUSTEK|ASUS TEK COMPUTER INC.             |13071-04972600    |    1,064.000 |02/09/2023|TUF GAMING X670E-PLUS WIFI M2-P HSAURAS/|461E|Reschedule out (02/20/23)|                       |USD  |        1.800000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1810|MROASUSTEK|ASUS TEK COMPUTER INC.             |13071-04972700    |    1,170.000 |02/09/2023|TUF GAMING X670E-PLUS WIFI M2-C HSAURAS/|461E|Reschedule out (02/20/23)|                       |USD  |        1.800000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1820|MROASUSTEK|ASUS TEK COMPUTER INC.             |13071-04972800    |    1,006.000 |02/09/2023|TUF GAMING X670E-PLUS WIFI MOSW HS ASSYA|461E|Reschedule out (02/20/23)|                       |USD  |        5.000000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1830|MROASUSTEK|ASUS TEK COMPUTER INC.             |13071-04972900    |    1,035.000 |02/09/2023|TUF GAMING X670E-PLUS WIFI MOSN HSKG/057|461E|Reschedule out (02/20/23)|                       |USD  |        3.000000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1840|MROASUSTEK|ASUS TEK COMPUTER INC.             |13090-00070300    |    1,000.000 |02/09/2023|RUBBER 9X9X1T 2IN1 SHENGFENG SFRUBBER201|461E|Cancel process           |                       |USD  |        0.070000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1850|MROASUSTEK|ASUS TEK COMPUTER INC.             |13090-00141300    |    1,000.000 |02/09/2023|RUBBER 9X9X1T 1IN1 SHENGFENG            |461E|Cancel process           |                       |USD  |        0.070000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1860|MROASUSTEK|ASUS TEK COMPUTER INC.             |13090-00141400    |    4,056.000 |02/09/2023|RUBBER 9X9X5T SHENGFENG                 |461E|Cancel process           |                       |USD  |        0.030000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1870|MROASUSTEK|ASUS TEK COMPUTER INC.             |13MB18E0P02011    |    3,000.000 |02/09/2023|MZ690H E1 QLATCH XIEYI                  |461E|Reschedule out (02/20/23)|                       |USD  |        0.060000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1880|MROASUSTEK|ASUS TEK COMPUTER INC.             |13MB1BJ0AM0102    |    1,050.000 |02/09/2023|TUF GM X670E-PLUS IO SHIELDING ASMAJOHO/|461E|Reschedule out (02/20/23)|                       |USD  |        1.100000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1890|MROASUSTEK|ASUS TEK COMPUTER INC.             |13MB1BZ0L01011    |    1,040.000 |02/09/2023|TUF GM B650-PLUS WF MOSW RUBBER//JUN BWO|461E|Reschedule out (02/20/23)|                       |USD  |        0.060000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1900|MROASUSTEK|ASUS TEK COMPUTER INC.             |14013-00025000    |    1,200.000 |02/09/2023|SATA 6G CABLE 7P G/F 500 BLK ASAP/L67SA1|461E|Cancel process           |                       |USD  |        0.500000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1910|MROASUSTEK|ASUS TEK COMPUTER INC.             |15000-1333X000    |    1,000.000 |02/09/2023|MG3854U-C GB TG X670E-PLUS BR           |461E|Reschedule out (02/20/23)|                       |USD  |        1.800000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1920|MROASUSTEK|ASUS TEK COMPUTER INC.             |15050-03450000    |      246.000 |02/09/2023|EPE SHEET FOR B TYPE CARTON             |461E|Reschedule out (02/20/23)|                       |USD  |        0.300000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1930|MROASUSTEK|ASUS TEK COMPUTER INC.             |15050-05890000    |      240.000 |02/09/2023|EPE CUSHION FOR MC105-2-C CARTON        |461E|Reschedule out (02/20/23)|                       |USD  |        0.500000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1940|MROASUSTEK|ASUS TEK COMPUTER INC.             |15091-67520000    |    1,000.000 |02/09/2023|M6650 SDVD TUF GAMING X670E SERIES      |461E|Reschedule out (02/20/23)|                       |USD  |        0.800000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1950|MROASUSTEK|ASUS TEK COMPUTER INC.             |15100-25940000    |      240.000 |02/09/2023|ASUS WEBSTORAGE STICKER_BLACK//V1.0     |461E|Cancel process           |                       |USD  |        0.030000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1960|MROASUSTEK|ASUS TEK COMPUTER INC.             |15190-00052000    |    1,600.000 |02/09/2023|ESD SHIELDING BAG 0.075MM               |461E|Reschedule out (02/20/23)|                       |USD  |        0.200000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012521|1970|MROASUSTEK|ASUS TEK COMPUTER INC.             |15240-09080000    |    1,000.000 |02/09/2023|PARTITION FOR ARTICHOKE_B TYPE W_4 C    |461E|Reschedule out (02/20/23)|                       |USD  |        0.500000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524|  10|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |162-5101901       |   30,000.000 |02/10/2023|SMD HDMI Conn Rear Screen w/o Flange    |461A|Reschedule out (07/01/23)|                       |USD  |        0.070700 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524|  20|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |165-0004960       |   20,160.000 |02/10/2023|3 WAY HORIZONTAL PHONO SOCKET RD/WH/YL  |461A|Reschedule in (02/03/23) |                       |USD  |        0.119600 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524|  30|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |169-1100120       |   20,520.000 |02/10/2023|DC POWER SKT 2MM CENTRE PIN 2A/16VDC    |461A|Reschedule out (07/01/23)|                       |USD  |        0.058580 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524|  40|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |184-2373102       |   25,406.000 |02/10/2023|PCB TELEFONICA VIP4342W PROTEUS II HD IP|461A|Reschedule in (01/23/23) |                       |USD  |        1.676600 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524|  50|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |184-2374101       |   11,030.000 |02/10/2023|TELEFONICA VIP4342W PROTEUS II HD (BR) M|461A|Cancel process           |                       |USD  |        1.177660 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524|  60|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |184-2374101       |   10,024.000 |02/10/2023|TELEFONICA VIP4342W PROTEUS II HD (BR) M|461A|Cancel process           |                       |USD  |        1.177660 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524|  70|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |202-834480A       |   25,344.000 |02/10/2023|F277 HEATSPREADER TELEFONICA VIP4342W PR|461A|Reschedule in (01/23/23) |                       |USD  |        0.388850 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524|  80|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |204-0070361       |   30,000.000 |02/10/2023|TACT SWITCH 5.85MM STEM 160GF R/A       |461A|Reschedule out (07/01/23)|                       |USD  |        0.036400 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524|  90|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |208-1010150       |   59,000.000 |02/10/2023|THERMAL PAD 10X10X1.5MM 3W/MK           |461A|Reschedule in (02/01/23) |                       |USD  |        0.016640 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 100|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |208-4D4330A       |   30,000.000 |02/10/2023|F232 APOLLO HDMI GASKET                 |461A|Cancel process           |                       |USD  |        0.058240 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 110|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |215-3233610       |   30,000.000 |02/10/2023|IR RX 36KHZ VERT 6V 3.4MM RC6           |461A|Cancel process           |                       |USD  |        0.167440 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 120|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |215-3256611       |   36,000.000 |02/10/2023|IR RX 56KHZ VERT 6V 3.4MM 4PPM          |461A|Cancel process           |                       |USD  |        0.192400 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 130|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |245-4380501       |   76,000.000 |02/10/2023|SCREW NO4-20 X 3/8 T10 PAN BLK (TAMPER) |461A|Reschedule in (01/23/23) |                       |USD  |        0.002870 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 140|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |306-834360A       |   23,328.000 |02/10/2023|F243 HDMI SCREENING CAN LID             |461A|Reschedule in (01/23/23) |                       |USD  |        0.027169 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 150|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |315-834360C       |   20,160.000 |02/10/2023|F243 HDMI SCREENING CAN FRAME           |461A|Reschedule in (02/02/23) |                       |USD  |        0.038279 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 160|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |316-834480A       |   61,654.000 |02/10/2023|F277 SOC FRAME                          |461A|Reschedule in (01/23/23) |                       |USD  |        0.128876 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 170|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |316-834481A       |   62,060.000 |02/10/2023|F277 SOC LID                            |461A|Reschedule in (01/20/23) |                       |USD  |        0.073124 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 180|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |316-834482A       |   42,000.000 |02/10/2023|F277 BASEBAND FRAME                     |461A|Reschedule in (01/23/23) |                       |USD  |        0.053530 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 190|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |316-834483B       |   39,200.000 |02/10/2023|F277 BASEBAND LID                       |461A|Reschedule in (01/23/23) |                       |USD  |        0.041511 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 200|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |521508-068-00     |   40,000.000 |02/10/2023|RES,MF,560OHM,5%,.063W,SM,0402,200PPM/CE|461A|Cancel process           |                       |USD  |        0.000141 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 210|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |521508-108-00     |  110,000.000 |02/10/2023|RES,MF,27KOHM,5%,.063W,SM,0402,200PPM/CE|461A|Cancel process           |                       |USD  |        0.000141 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 220|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |522491-019-00     |   50,000.000 |02/10/2023|CAP,FXD,4.7UF,+20%,-20%,6.3V-DC,0402,X5R|461A|Reschedule out (06/02/23)|                       |USD  |        0.001832 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 230|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |534070-001-00     |   15,000.000 |02/10/2023|RES,MF,1KOHM,5%,.05W,SM,0201,200PPM/CEL,|461A|Cancel process           |                       |USD  |        0.000197 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 240|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |572857-001-00     |   32,000.000 |02/10/2023|CONN#USB,1#ROW,F,4CONT,RIGHT#ANGLE,BOARD|461A|Reschedule out (07/01/23)|                       |USD  |        0.029120 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 250|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |586739-001-00     |   40,000.000 |02/10/2023|FLTR,EMI/RFI,350MA,SM,0402,1000+/-25% OH|461A|Reschedule in (02/02/23) |                       |USD  |        0.001182 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 260|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |586739-003-00     |  570,000.000 |02/10/2023|FLTR,EMI/RFI,420MA,SM,0402,600+/-25% OHM|461A|Reschedule out (07/02/23)|                       |USD  |        0.001182 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 270|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |593121-001-00     |   50,000.000 |02/10/2023|RES,NTWK,39OHM,5%,.063W,4,ISOL,SM,SM8,20|461A|Cancel process           |                       |USD  |        0.001240 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 280|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |594562-025-17     |   45,000.000 |02/10/2023|CAP,FXD,4700PF,+10%,-10%,16V-DC,0201,X5R|461A|Cancel process           |                       |USD  |        0.000624 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 290|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |598762-001-00     |   47,000.000 |02/10/2023|PUSH SWITCH R/A 30V 0.3A DPDT 250GF     |461A|Reschedule out (07/01/23)|                       |USD  |        0.088400 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 300|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |598813-001-00     |   23,760.000 |02/10/2023|*C* RJ45 CONNECTOR 8P8C UNSHIELDED YELLO|461A|Reschedule out (07/01/23)|                       |USD  |        0.064480 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 310|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |902-7704501       |   21,000.000 |02/10/2023|SMDÂ#NC7S04P5XÂ#SNGLÂ#INVERTERÂ#SOT-353 |461A|Cancel process           |                       |USD  |        0.016463 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 320|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |905-0205100       |   39,000.000 |02/10/2023|*C* SMD USB SWITCH 1CH ACT HI           |461A|Cancel process           |                       |USD  |        0.036411 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 330|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |905-7131001       |   75,000.000 |02/10/2023|SMD VOLT REG 1.0V 0.15A LDO X2SON-4     |461A|Cancel process           |                       |USD  |        0.028088 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 340|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |906-0964410       |    9,600.000 |02/10/2023|2.5/5GHZ PCB ANTENNA BLACK 145          |461A|Reschedule in (02/03/23) |                       |USD  |        0.192001 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
